TABLE_NAME;COLUMN_NAME;DATA_TYPE;IS_NULLABLE;CHARACTER_MAXIMUM_LENGTH
eBayProductResearch;PrivateListing;bit;YES;
eBayProductResearch;PaypalEmail;nvarchar;YES;50
eBayProductResearch;CreatedOn;datetime;YES;
eBayProductResearch;ModifiedOn;datetime;YES;
eBayProductResearch;UUID;nvarchar;YES;50
eBayProductResearch;Enhancement_ValuePack;bit;YES;
eBayProductResearch;Enhancement_GalleryPlus;bit;YES;
eBayProductResearch;Enhancement_Bold;bit;YES;
eBayProductResearch;Enhancement_Border;bit;YES;
eBayProductResearch;Enhancement_Highlight;bit;YES;
eBayProductResearch;Enhancement_HomePage;bit;YES;
eBayProductResearch;EstimatedPostingFee;bit;YES;
eBayProductResearch;EnhancementShipToRecipient;bit;YES;
eBayProductResearch;EnhancementExpressShipping;bit;YES;
eBayProductResearch;EnhancementGiftWrap;bit;YES;
eBayProductResearch;ActualPostingFee;float;YES;
eBayProductResearch;PurchasedDayOfWeek;int;YES;
eBayProductResearch;PurchasedHour;int;YES;
eBayProductResearch;PurchasedMinute;int;YES;
eBayProductResearch;PaidDayOfWeek;int;YES;
eBayProductResearch;PaidHour;int;YES;
eBayProductResearch;PaidMinute;int;YES;
eBayProductResearch;ListingType;int;YES;
eBayProductResearch;QtySold;int;YES;
eBayProductResearch;OwnerUserID;nvarchar;YES;50
eBayProductResearch;ListingDuration;int;YES;
eBayProductResearch;TotalBids;int;YES;
eBayProductResearch;HasWinner;bit;YES;
eBayProductResearch_ItemSpecifics;ItemID;nvarchar;NO;50
eBayProductResearch_ItemSpecifics;SpecificName;nvarchar;NO;50
eBayProductResearch_ItemSpecifics;SpecificValue;nvarchar;YES;250
eBayProductResearch_ItemSpecifics;SpecificSource;int;YES;
eBayProductResearchAttributes;ItemID;nvarchar;NO;50
eBayProductResearchAttributes;AttributeSetVersion;nvarchar;NO;50
eBayProductResearchAttributes;AttributeSetID;nvarchar;NO;50
eBayProductResearchAttributes;AttributeID;int;NO;
eBayProductResearchAttributes;ValueID;int;NO;
eBayProductResearchAttributes;AttributeLabel;nvarchar;YES;50
eBayProductResearchAttributes;ValueLiteral;nvarchar;YES;150
eBayProductResearchBids;ItemId;nvarchar;NO;50
eBayProductResearchBids;UserID;nvarchar;NO;50
eBayProductResearchBids;TimeBid;datetime;NO;
eBayProductResearchBids;Action;int;YES;
eBayProductResearchBids;BestOfferID;nvarchar;YES;50
eBayProductResearchBids;BidCount;int;YES;
eBayProductResearchBids;ConvertedPrice;float;YES;
eBayProductResearchBids;HighestBid;float;YES;
eBayProductResearchBids;MaxBid;float;YES;
eBayProductResearchBids;Message;nvarchar;YES;500
eBayProductResearchBids;Quantity;int;YES;
eBayProductResearchBids;SecondChanceEnabled;bit;YES;
eBayProductResearchBids;TransactionID;nvarchar;YES;50
eBayProductResearchBids;UserConsent;bit;YES;
eBayProductResearchBids;CompanyID;int;YES;
eBayProductResearchBids;SecondChanceOfferSent;bit;YES;
eBayProductResearchBids;ProductId;nvarchar;YES;50
eBayProductResearchBids;ListingStatus;int;YES;
eBayProductResearchBids;TotalBids;int;YES;
eBayProductResearchBids;TimeBidDayOfweek;int;YES;
eBayProductResearchBids;TimeBidHour;int;YES;
eBayProductResearchBids;TimeBidMinute;int;YES;
eBayProductResearchSKU;ItemID;nvarchar;NO;50
eBayProductResearchSKU;ProductID;nvarchar;NO;50
eBayProductResearchSKU;KeywordsUsed;nvarchar;YES;250
eBayProductResearchTransaction;ItemID;nvarchar;NO;50
eBayProductResearchTransaction;TransactionID;nvarchar;NO;50
eBayProductResearchTransaction;Buyer;nvarchar;NO;50
eBayProductResearchTransaction;AdjustmentAmount;float;YES;
eBayProductResearchTransaction;AmountPaid;float;YES;
eBayProductResearchTransaction;BestOfferSale;bit;YES;
eBayProductResearchTransaction;BuyerPaidStatus;int;YES;
eBayProductResearchTransaction;CreatedDate;datetime;YES;
eBayProductResearchTransaction;PaidTime;datetime;YES;
eBayProductResearchTransaction;PayPalEmailAddress;nvarchar;YES;150
eBayProductResearchTransaction;QuantityPurchased;int;YES;
eBayProductResearchTransaction;TotalPrice;float;YES;
eBayProductResearchTransaction;TransactionPrice;float;YES;
EbayPromotionRevisionQueue;eBayItemID;nvarchar;NO;50
EbayPromotionRevisionQueue;ProductID;nvarchar;NO;50
EbayPromotionRevisionQueue;CompanyID;int;NO;
EbayPromotionRevisionQueue;QueuedOn;datetime;NO;
eBayReturns;CompanyID;int;NO;
eBayReturns;ReturnID;nvarchar;NO;50
eBayReturns;ItemID;nvarchar;NO;50
eBayReturns;TransactionID;nvarchar;NO;50
eBayReturns;buyerLoginName;nvarchar;YES;50
eBayReturns;sellerLoginName;nvarchar;YES;50
eBayReturns;currentType;nvarchar;YES;50
eBayReturns;state;nvarchar;YES;50
eBayReturns;status;nvarchar;YES;50
eBayReturns;creationInfo_returnQty;int;YES;
eBayReturns;creationInfo_itemTitle;nvarchar;YES;250
eBayReturns;type;nvarchar;YES;50
eBayReturns;reason;nvarchar;YES;50
eBayReturns;reasonType;nvarchar;YES;50
eBayReturns;comments_content;nvarchar;YES;500
eBayReturns;creationDate;datetime;YES;
eBayReturns;sellerTotalRefund_value;float;YES;
eBayReturns;sellerTotalRefund_currency;nvarchar;YES;50
eBayReturns;buyerTotalRefund_value;float;YES;
eBayReturns;buyerTotalRefund_currency;nvarchar;YES;50
eBayReturns;sellerResponseDue_activityDue;nvarchar;YES;50
eBayReturns;sellerResponseDue_respondByDate;datetime;YES;
eBayReturns;buyerResponseDue_activityDue;nvarchar;YES;50
eBayReturns;buyerResponseDue_respondByDate;datetime;YES;
eBayReturns;returnPolicy_multipleReturnAddresses;bit;YES;
eBayReturns;returnPolicy_RMARequired;bit;YES;
eBayReturns;timeoutDate;datetime;YES;
eBayReturns;sellerActualRefund_value;float;YES;
eBayReturns;sellerActualRefund_currency;nvarchar;YES;10
eBayReturns;buyerActualRefund_value;float;YES;
eBayReturns;buyerActualRefund_currency;nvarchar;YES;10
eBayReturns;orderId;nvarchar;YES;50
eBayReturns;shippingMethod;nvarchar;YES;100
eBayReturns;shippedBy;nvarchar;YES;100
eBayReturns;trackingNumber;nvarchar;YES;100
eBayReturns;value;float;YES;
eBayReturns;currency;nvarchar;YES;100
eBayShippingMethodMapping;CompanyID;int;NO;
eBayShippingMethodMapping;eBayShippingMethod;nvarchar;NO;50
eBayShippingMethodMapping;CountryCode;int;NO;
eBayShippingMethodMapping;NewShippingMethod;nvarchar;NO;50
eBayShippingMethodMapping;IsLocked;bit;YES;
eBayUser;UserID;nvarchar;NO;100
eBayUser;EIASToken;nvarchar;YES;100
eBayUser;FeedbackScore;int;YES;
eBayUser;IDVerified;bit;YES;
eBayUser;GoodStanding;bit;YES;
eBayUser;WikiReadOnly;bit;YES;
eBayUser;FeedbackRatingStar;int;YES;
eBayUser;NewUser;bit;YES;
eBayUser;UserIDLastChanged;datetime;YES;
eBayUser;UserIDChanged;bit;YES;
eBayUser;EMail;nchar;YES;10
eBayUser;PayPalAccountLevel;int;YES;
eBayUser;PayPalAccountStatus;int;YES;
eBayUser;PayPalAccountType;int;YES;
eBayUser;PositiveFeedbackPercent;float;YES;
eBayUser;RegistrationAddress;nvarchar;YES;-1
eBayUser;RegistrationDate;datetime;YES;
eBayUser;RESTToken;nvarchar;YES;100
eBayUser;SkypeID;nvarchar;YES;50
eBayUser;Status;int;YES;
eBayUser;UniqueNegativeFeedbackCount;int;YES;
eBayUser;UniqueNeutralFeedbackCount;int;YES;
eBayUser;UniquePositiveFeedbackCount;int;YES;
eBayUser;VATID;nvarchar;YES;50
eBayUser;VATStatus;int;YES;
eBayUserGrid_GloabalSettings;ColumnName;nvarchar;NO;50
eBayUserGrid_GloabalSettings;RequireSpecialRole;bit;YES;
eBayUserGrid_GloabalSettings;Color;nvarchar;YES;50
eBayUserGrid_GloabalSettings;ColumnType;int;YES;
eBayUserGrid_GloabalSettings;NavigateURL;nvarchar;YES;150
eBayUserGrid_GloabalSettings;DropDownTableName;nvarchar;YES;50
eBayUserGrid_GloabalSettings;DropDownDisplayField;nvarchar;YES;50
eBayUserGrid_GloabalSettings;DropDownValueField;nvarchar;YES;50
eBayUserGrid_GloabalSettings;Width;int;YES;
eBayUserGrid_GloabalSettings;DropDownFilter;nvarchar;YES;500
eBayUserGrid_GloabalSettings;AlternateColor;nvarchar;YES;50
eBayUserGrid_Query;UserId;int;NO;
eBayUserGrid_Query;SettingName;nvarchar;NO;50
eBayUserGrid_Query;FullQuery;nvarchar;YES;-1
eBayUserGrid_Query;WhereClause;nvarchar;YES;-1
eBayUserGrid_Query;SortClause;nvarchar;YES;-1
EDI860OrderUpdate;ID;int;NO;
EDI860OrderUpdate;OrderSourceOrderID;nvarchar;NO;150
EDI860OrderUpdate;ItemSellerSKU;nvarchar;NO;150
EDI860OrderUpdate;ItemQuantityLeft;int;NO;
EDI860OrderUpdate;DateOfEDIArrival;datetime;NO;
EdiOrderCancellations;CompanyID;int;NO;
EdiOrderCancellations;OrderSource;int;NO;
EdiOrderCancellations;CancellationTime;datetime;NO;
EdiOrderCancellations;OrderNumber;nvarchar;NO;100
EdiOrderCancellations;VendorIDNumber;nvarchar;NO;100
EdiOrderCancellations;PONumber;nvarchar;NO;100
EdiOrderCancellations;ReferenceNumber;nvarchar;NO;100
EdiOrderCancellations;ChangeResponseCode;nvarchar;NO;10
EdiOrderCancellations;QtyOrdered;int;NO;
EdiOrderCancellations;QtyLeftToReceive;int;NO;
EdiOrderCancellations;BuyersItemNumber;nvarchar;NO;100
EdiOrderCancellations;ProductID;nvarchar;NO;200
EdiOrderCancellations;GSControlNumber;nvarchar;YES;50
EdiOrderCancellations;STControlnumber;nvarchar;YES;50
EdiOrderCancellations;CancelledQuantity;int;YES;
ElementRelation;id;int;NO;
ElementRelation;parentElementID;int;NO;
ElementRelation;childElementID;int;NO;
Elements;id;int;NO;
Elements;name;varchar;NO;100
Elements;ref;varchar;NO;100
Elements;minOccurs;int;YES;
Elements;type;varchar;NO;100
Elements;base;varchar;NO;100
Elements;enumeration;nvarchar;NO;-1
Elements;maxOccurs;int;YES;
Elements;maxLength;varchar;NO;255
Elements;length;varchar;NO;255
Elements;minInclusive;varchar;NO;255
Elements;maxInclusive;varchar;NO;255
Elements;selection;varchar;NO;50
Elements;elementFormDefault;varchar;NO;50
Elements;default;varchar;NO;100
Elements;totalDigits;varchar;NO;255
Elements;fractionDigits;varchar;NO;255
Elements;comment;nvarchar;NO;-1
Elements;minLength;varchar;NO;255
Elements;pattern;varchar;NO;500
Elements;minExclusive;varchar;NO;500
Elements;documentation;varchar;NO;500
Elements;use;varchar;NO;20
Elements;attribute;varchar;NO;25
Elements;element;varchar;NO;20
Elements;simpleContent;varchar;NO;15
ElevenMainDocument;ID;bigint;NO;
ElevenMainDocument;CompanyID;int;NO;
ElevenMainDocument;DocumentTime;datetime;NO;
ElevenMainDocument;UserID;int;NO;
ElevenMainDocument;DocumentType;int;NO;
ElevenMainDocument;RequestFileName;nvarchar;NO;50
ElevenMainDocument;ResponseFileName;nvarchar;NO;50
ElevenMainDocument;ApplicationName;nvarchar;NO;50
ElevenMainDocument;StackTrace;nvarchar;NO;-1
ElevenMainDocument;ErrorMessage;nvarchar;NO;-1
ElevenMainOrder;ID;int;NO;
ElevenMainOrder;CompanyID;int;NO;
ElevenMainOrder;DownloadedOn;datetime;NO;
ElevenMainOrder;OrderID;nvarchar;NO;50
ElevenMainOrder;PackageStatus;nvarchar;NO;50
ElevenMainOrder;OrderStatus;nvarchar;NO;50
ElevenMainOrder;PaymentStatus;nvarchar;NO;50
ElevenMainOrder;PackageID;nvarchar;NO;50
ElevenMainOrder;PurchaseDate;datetime;YES;
ElevenMainOrder;ItemID;nvarchar;NO;50
ElevenMainOrder;ItemName;nvarchar;NO;150
ElevenMainOrder;Quantity;int;NO;
ElevenMainOrder;ItemPrice;float;NO;
ElevenMainOrder;ShippingCost;float;NO;
ElevenMainOrder;ItemWeight;nvarchar;NO;50
ElevenMainOrder;ShipmentMethod;nvarchar;NO;50
ElevenMainOrder;ShippingDiscount;float;NO;
ElevenMainOrder;SalesTax;float;NO;
ElevenMainOrder;CouponDiscount;float;NO;
ElevenMainOrder;TotalDiscount;float;NO;
ElevenMainOrder;OrderTotal;float;NO;
ElevenMainOrder;ShipName;nvarchar;NO;100
ElevenMainOrder;ShipEmail;nvarchar;NO;100
ElevenMainOrder;ShipPhone;nvarchar;NO;50
ElevenMainOrder;ShipAddress1;nvarchar;NO;100
ElevenMainOrder;ShipAddress2;nvarchar;NO;50
ElevenMainOrder;ShipCity;nvarchar;NO;50
ElevenMainOrder;ShipState;nvarchar;NO;50
ElevenMainOrder;ShipZip;nvarchar;NO;50
ElevenMainOrder;ShipCountry;nvarchar;NO;50
ElevenMainOrder;BillName;nvarchar;NO;100
ElevenMainOrder;BillEmail;nvarchar;NO;100
ElevenMainOrder;BillPhone;nvarchar;NO;50
ElevenMainOrder;BillAddress1;nvarchar;NO;100
ElevenMainOrder;BillAddress2;nvarchar;NO;50
ElevenMainOrder;BillCity;nvarchar;NO;50
ElevenMainOrder;BillState;nvarchar;NO;50
ElevenMainOrder;BillZip;nvarchar;NO;50
ElevenMainOrder;BillCountry;nvarchar;NO;50
ElevenMainOrder;TransactionID;nvarchar;NO;50
ElevenMainOrder;ShippingCarrier;nvarchar;NO;50
ElevenMainOrder;TrackingNumber;nvarchar;NO;50
ElevenMainOrder;ShippingDate;datetime;YES;
ElevenMainOrder;NotestoShopOwner;nvarchar;NO;100
ElevenMainShippingMethodMapping;CompanyID;int;NO;
ElevenMainShippingMethodMapping;ElevenMainShippingType;nvarchar;NO;50
ElevenMainShippingMethodMapping;CarrierName;nvarchar;NO;50
ElevenMainShippingMethodMapping;ShippingMethodName;nvarchar;NO;50
Email_BlackListedDomain;ID;int;NO;
Email_BlackListedDomain;CompanyID;int;YES;
Email_BlackListedDomain;Domain;nvarchar;YES;50
EmailCRMAttachment;ID;int;NO;
EmailCRMAttachment;EmailID;int;YES;
EmailCRMAttachment;AttachmentName;nvarchar;YES;150
EmailCRMAttachment;OriginalFileName;nvarchar;YES;150
EmailCRMAttachment;ContentType;nvarchar;YES;50
EmailCRMAttachment;RelatedContentID;nvarchar;YES;50
EmailCRMEmail;Id;int;NO;
EmailCRMEmail;MailBoxID;int;NO;
EmailCRMEmail;EmailAddress;varchar;YES;100
EmailCRMEmail;EmailName;varchar;YES;100
EmailCRMEmail;EmailFrom;varchar;YES;100
EmailCRMEmail;Subject;varchar;YES;500
EmailCRMEmail;Body;nvarchar;YES;-1
EmailCRMEmail;BodyText;nvarchar;YES;-1
EmailCRMEmail;Size;int;YES;
EmailCRMEmail;EmailDate;datetime;YES;
EmailCRMEmail;NumAttachments;int;YES;
EmailCRMEmail;ReplyTo;varchar;YES;100
EmailCRMEmail;UIDL;varchar;YES;100
EmailCRMEmail;Mailer;nvarchar;YES;50
EmailCRMEmail;EmailCC;nvarchar;YES;500
EmailCRMEmail;EmailBCC;nvarchar;YES;500
EmailCRMEmail;OrderID;int;YES;
EmailCRMEmail;eBayItemID;nvarchar;YES;50
EmailCRMEmail;FirstMessageID;int;YES;
EmailCRMEmail;CustomerID;int;YES;
EmailCRMEmail;IsReplied;bit;YES;
EmailCRMEmail;RepliedOn;datetime;YES;
EmailCRMEmail;RepliedByUserID;int;YES;
EmailCRMEmail;RepliedMessageID;int;YES;
EmailCRMEmail;IsReplyMessage;bit;YES;
EmailCRMEmail;TrackingNumber;nvarchar;YES;50
EmailCRMEmail;IsRead;bit;YES;
EmailCRMEmail;ReadOn;datetime;YES;
EmailCRMEmail;ReadByUserID;int;YES;
EmailCRMEmail;EmailTo;nvarchar;YES;150
EmailCRMEmail;EmailToName;nvarchar;YES;150
EmailCRMEmail;EmailToAddress;nvarchar;YES;150
EmailCRMEmail;IsSpam;bit;YES;
EmailOrderMailMessage;ID;int;NO;
EmailOrderMailMessage;CompanyID;int;YES;
EmailOrderMailMessage;MailBoxID;int;NO;
EmailOrderMailMessage;EmailAddress;varchar;YES;100
EmailOrderMailMessage;EmailName;varchar;YES;100
EmailOrderMailMessage;EmailFrom;varchar;YES;100
EmailOrderMailMessage;Subject;varchar;YES;500
EmailOrderMailMessage;Body;nvarchar;YES;-1
EmailOrderMailMessage;BodyText;nvarchar;YES;-1
EmailOrderMailMessage;Size;int;YES;
EmailOrderMailMessage;EmailDate;datetime;YES;
EmailOrderMailMessage;ReplyTo;varchar;YES;100
EmailOrderMailMessage;UIDL;varchar;YES;100
EmailOrderMailMessage;Mailer;nvarchar;YES;50
EmailOrderMailMessage;EmailCC;nvarchar;YES;500
EmailOrderMailMessage;EmailBCC;nvarchar;YES;500
EmailOrderMailMessage;RelatedOrderID;int;YES;
EmailOrderMailMessage;ProcessingFailed;bit;YES;
EmailOrderMailMessage;FailureMessage;nvarchar;YES;-1
EmailOrderMailMessage;ProcessedOn;datetime;YES;
EmailOrderSetting;ID;int;NO;
EmailOrderSetting;DisplayName;nvarchar;YES;50
EmailOrderSetting;POPServer;nvarchar;YES;50
EmailOrderSetting;POPUserName;nvarchar;YES;50
EmailOrderSetting;POPPassword;nvarchar;YES;50
EmailOrderSetting;POPPort;int;YES;
EmailOrderSetting;POPTimeOut;int;YES;
EmailOrderSetting;POPRequireSSL;bit;YES;
EmailOrderSetting;POPMailSizeLimit;int;YES;
EmailOrderSetting;POPDeleteEMailAfterProcessing;bit;YES;
EmailOrderSetting;OrderSource;int;YES;
EmailOrderSetting;CompanyID;int;YES;
EmailOrderSetting;TestEmailContent;nvarchar;YES;-1
EmailOrderSetting;IsEnabled;bit;YES;
EmailOrderSetting;LastProcessedOn;datetime;YES;
EmailOrderSettingRegEx;EmailOrderSettingID;int;NO;
EmailOrderSettingRegEx;FieldID;int;NO;
EmailOrderSettingRegEx;RegEx;nvarchar;YES;500
EmailSendingRules;CompanyID;int;NO;
EmailSendingRules;OrderSource;smallint;NO;
EmailSendingRules;EnableOrderWelcomeEmail;bit;NO;
EmailSendingRules;EnableShippingConfirmationEmail;bit;NO;
EmailSendingRules;EnableOrderFeedBackRequestEmail;bit;YES;
EmailSendingRules;EnableOrderUndeliveredEmail;bit;YES;
EmailSendingRules;EnableOrderPaymentConfirmation;bit;YES;
EmailSendingRules;SplitEmail;bit;YES;
EmailSendingRules;EnableOrderDeliveredEmail;bit;YES;
EmailSentLog;ID;int;NO;
EmailSentLog;ClientID;int;YES;
EmailSentLog;ToUserID;int;YES;
EmailSentLog;ToEmail;nvarchar;YES;150
EmailSentLog;FromEmail;nvarchar;YES;150
EmailSentLog;Subject;nvarchar;YES;500
EmailSentLog;SentOn;datetime;YES;
EmailSentLog;Succeess;bit;YES;
EmailSentLog;EmailTemplateName;nvarchar;YES;50
EmailSentLog;CompanyID;int;YES;
EmailSentLog;DiskFileName;nvarchar;YES;50
EmailSentLog;VendorID;int;YES;
EmailSentLog;RelatedRecordType;int;YES;
EmailSentLog;RelatedRecordID;nvarchar;YES;50
EmailSentLog;SentByUserID;int;YES;
EmailSentLog;PageURL;nvarchar;YES;250
EmailSentLog;ApplicationName;nvarchar;YES;100
EmailSentLog;Message;nvarchar;YES;500
EmailSentLog;StackTrace;nvarchar;YES;500
EmailSentLog;ErrorMessage;nvarchar;YES;500
EmailSentLog;CCEmail;nvarchar;YES;1000
EmailSentLog;BCCEmail;nvarchar;YES;1000
EmailsLog;ID;int;NO;
EmailsLog;ThreadID;int;YES;
EmailsLog;ClientID;int;YES;
EmailsLog;CompanyID;int;YES;
EmailsLog;ToUserID;int;YES;
EmailsLog;FromUserID;int;YES;
EmailsLog;VendorID;int;YES;
EmailsLog;ToEmail;nvarchar;YES;150
EmailsLog;FromEmail;nvarchar;YES;150
EmailsLog;Subject;nvarchar;YES;500
EmailsLog;EmailDate;datetime;YES;
EmailsLog;IsOutGoing;bit;YES;
EmailsLog;Succeess;bit;YES;
EmailsLog;ReadStatus;bit;YES;
EmailsLog;EmailTemplateName;nvarchar;YES;50
EmailsLog;DiskFileName;nvarchar;YES;50
EmailsLog;RelatedRecordType;int;YES;
EmailsLog;RelatedRecordID;nvarchar;YES;50
EmailsLog;SentByUserID;int;YES;
EmailsLog;PageURL;nvarchar;YES;250
EmailsLog;ApplicationName;nvarchar;YES;100
EmailsLog;Message;nvarchar;YES;-1
EmailsLog;StackTrace;nvarchar;YES;500
EmailsLog;ErrorMessage;nvarchar;YES;500
EmailTemplates;id;numeric;NO;
EmailTemplates;TemplateName;nvarchar;YES;50
EmailTemplates;EmailSubject;nvarchar;YES;300
EmailTemplates;EmailBody;nvarchar;YES;-1
EmailTemplates;SenderName;nvarchar;YES;150
EmailTemplates;SenderEmail;nvarchar;YES;150
EmailTemplates;bHTML;bit;YES;
EmailTemplates;ClientID;int;YES;
EmailTemplates;CCEmail;nvarchar;YES;500
EmailTemplates;ReplyToEmail;nvarchar;YES;150
EmailTemplates;SMTPProfileID;int;YES;
EmailTemplates;BCCEmail;nvarchar;YES;500
EmailTemplatesPerChannel;CompanyID;int;NO;
EmailTemplatesPerChannel;EmailType;int;NO;
EmailTemplatesPerChannel;Channel;int;NO;
EmailTemplatesPerChannel;TemplateID;int;YES;
EmailType_Template;emailTypeId;int;NO;
EmailType_Template;TemplateId;int;NO;
EmployeeAccess;EmployeeID;int;NO;
EmployeeAccess;CompanyID;int;NO;
EmployeeAccess;AccessToArea;int;NO;
EmployeeShippingPermissions;UserID;int;NO;
EmployeeShippingPermissions;ChannelID;int;NO;
EmployeeShippingPermissions;AllowShipping;bit;NO;
EmployeeShippingPermissions;CompanyID;int;NO;
EmployeeWarehouseAccess;ClientID;int;NO;
EmployeeWarehouseAccess;EmployeeID;int;NO;
EmployeeWarehouseAccess;WarehouseID;int;NO;
EmployeeWarehouseAccess;HasAccess;bit;NO;
EnabledAmazonMarketplaceReports;CompanyID;int;NO;
EnabledAmazonMarketplaceReports;ReportKey;nvarchar;NO;100
EnabledAmazonMarketplaceReports;DisableDownload;bit;YES;
EnabledChannels;ClientID;int;NO;
EnabledChannels;Channel;int;NO;
EnabledChannels;IsEnabled;bit;NO;
Entity_Document;ID;int;NO;
Entity_Document;FileName;nvarchar;NO;-1
Entity_Document;OriginalFileName;nvarchar;NO;-1
Entity_Document;ReferenceID;int;NO;
Entity_Document;FileType;int;NO;
Entity_Document;EntityType;int;NO;
Entity_Document;CreatedBy;int;NO;
Entity_Document;CreatedOn;datetime;NO;
Entity_Document;Title;nvarchar;YES;-1
Entity_Document;Notes;nvarchar;YES;-1
Entity_Document;ProductID;nvarchar;YES;-1
EntityActionHistory;ID;int;NO;
EntityActionHistory;ChannelID;int;YES;
EntityActionHistory;ProductOrOrderID;nvarchar;YES;50
EntityActionHistory;ActionType;int;YES;
EntityActionHistory;ActionDate;datetime;YES;
EntityActionHistory;IsSuccessfull;bit;YES;
EntityActionHistory;ActionTakenBy;int;YES;
EntityActionHistory;ErrorMessage;nvarchar;YES;-1
EntityActionHistory;RelatedRecordID;nvarchar;YES;50
EntityActionHistory;IsProcessed;bit;YES;
EntityActionHistory;ProcessedOn;datetime;YES;
EntityActionHistory;CompanyID;int;YES;
EntityActionHistory;ApplicationName;nvarchar;YES;50
EntityActionHistory;EntityType;int;YES;
EntityChangeLog;id;bigint;NO;
EntityChangeLog;LogDate;datetime;YES;
EntityChangeLog;ChangedByUserId;int;YES;
EntityChangeLog;EntityID;nvarchar;YES;50
EntityChangeLog;EntityType;int;YES;
EntityChangeLog;ApplicationName;nvarchar;YES;50
EntityChangeLog;EntitySubID;nvarchar;YES;50
EntityChangeLog;StackTrace;nvarchar;YES;-1
EntityChangeLog;PageURL;nvarchar;YES;100
EntityChangeLog;ClientID;int;YES;
EntityChangeLog_Detail;id;bigint;NO;
EntityChangeLog_Detail;LogId;bigint;YES;
EntityChangeLog_Detail;ColumnName;nvarchar;YES;100
EntityChangeLog_Detail;NewValue;nvarchar;YES;500
EntityChangeLog_Detail;OriginalValue;nvarchar;YES;500
EntityView;ID;int;NO;
EntityView;ClientID;int;YES;
EntityView;UserID;int;YES;
EntityView;EntityKind;int;NO;
EntityView;Name;nvarchar;YES;255
EntityView;SortColumn;nvarchar;YES;500
EntityView;IsAscending;bit;YES;
EntityView;FilterQuery;nvarchar;NO;-1
EntityView;ModifiedOn;datetime;NO;
EntityView;DisplayOnDashboard;bit;NO;
EntityView;SqlQuery;nvarchar;YES;-1
EntityView;IsDefault;bit;YES;
EntityView;Customized;bit;NO;
EntityView;DisplaySortOrder;int;NO;
EntityViewColumn;ID;int;NO;
EntityViewColumn;ViewID;int;NO;
EntityViewColumn;ColumnID;nvarchar;NO;-1
EntityViewColumn;GridLevel;int;YES;
EntityViewFilter;ID;int;NO;
EntityViewFilter;ViewID;int;NO;
EntityViewFilter;FilterID;nvarchar;YES;-1
EntityViewFilter;IsDefault;bit;YES;
ErrorLog;id;numeric;NO;
ErrorLog;OccuredOn;datetime;YES;
ErrorLog;Type;int;YES;
ErrorLog;Message;nvarchar;YES;3000
ErrorLog;StackTrace;nvarchar;YES;-1
ErrorLog;SourceFile;nvarchar;YES;300
ErrorLog;SourceLine;int;YES;
ErrorLog;SourceFunction;nvarchar;YES;150
ErrorLog;HttpURL;nvarchar;YES;500
ErrorLog;UserName;varchar;YES;300
ErrorLog;LogSource;int;YES;
EstyCountry;country_id;int;NO;
EstyCountry;iso_country_code;nvarchar;YES;50
EstyCountry;world_bank_country_code;nvarchar;YES;50
EstyCountry;name;nvarchar;YES;50
EstyCountry;slug;nvarchar;YES;50
EstyCountry;lat;float;YES;
EstyCountry;lon;float;YES;
EtsyActiveListing;CompanyID;int;NO;
EtsyActiveListing;listing_id;nvarchar;NO;50
EtsyActiveListing;listing_ProductID;bigint;NO;
EtsyActiveListing;state;nvarchar;YES;50
EtsyActiveListing;title;nvarchar;YES;500
EtsyActiveListing;price;float;YES;
EtsyActiveListing;quantity;int;YES;
EtsyActiveListing;has_variations;bit;YES;
EtsyActiveListing;ProductID;nvarchar;YES;50
EtsyActiveListing;SKU;nvarchar;YES;50
EtsyCategory;CategoryID;bigint;NO;
EtsyCategory;name;nvarchar;NO;100
EtsyCategory;category_name;nvarchar;NO;100
EtsyCategory;short_name;nvarchar;NO;50
EtsyCategory;long_name;nvarchar;NO;100
EtsyCategory;num_children;int;NO;
EtsyCategory;ParentCategoryID;bigint;NO;
EtsyDocument;ID;int;NO;
EtsyDocument;CompanyID;int;NO;
EtsyDocument;DocumentType;smallint;NO;
EtsyDocument;CalledOn;datetime;NO;
EtsyDocument;RequestFileName;nvarchar;NO;50
EtsyDocument;ResponseFileName;nvarchar;NO;50
EtsyDocument;ErrorMessage;nvarchar;NO;-1
EtsyDocument;TotalRecords;int;NO;
EtsyDocument;TotalSuccess;int;NO;
EtsyDocument;TotalFailure;int;NO;
EtsyDocument;UserID;int;NO;
EtsyDocument;ProductIDOrOrderID;nvarchar;YES;500
EtsyDocument;CallURL;nvarchar;NO;150
EtsyOrder;CompanyID;int;NO;
EtsyOrder;transaction_id;nvarchar;NO;50
EtsyOrder;title;nvarchar;YES;500
EtsyOrder;description;nvarchar;YES;-1
EtsyOrder;seller_user_id;nvarchar;YES;50
EtsyOrder;buyer_user_id;nvarchar;YES;50
EtsyOrder;creation_tsz;nvarchar;YES;50
EtsyOrder;creation_dateTime;datetime;YES;
EtsyOrder;paid_tsz;nvarchar;YES;50
EtsyOrder;paid_DateTime;datetime;YES;
EtsyOrder;shipped_tsz;nvarchar;YES;50
EtsyOrder;shipped_DateTime;datetime;YES;
EtsyOrder;price;float;YES;
EtsyOrder;currency_code;nvarchar;YES;50
EtsyOrder;quantity;int;YES;
EtsyOrder;tags;nvarchar;YES;150
